address,checkins,city,country,created,distance,group_id,group_photo,icon,latitude,longitude,pid,place_id,title,type,updated,description,geocoded,kind,lat,lng,precision,request,response_status,dist,xcoord,ycoord
"18-я линия В.О. дом 45, Центр красоты и медицинской косметологии ПРИВИЛЕГИЯ - ""Privilege",11,2,1,1462449600,173,54445924,https://pp.userapi.com/c629419/v629419944/27c07/Chwk1p8rSNU.jpg,https://vk.com/images/places/place.png,59.940654,30.262445,5653542,5653542,"Центр красоты и косметологии ""PRIVILEGE"" в СПб",21,1485291784,"Санкт-Петербург, Россия","Санкт-Петербург, 18-я линия Васильевского острова, 45",house,30.262445,59.940654,exact,"Санкт-Петербург, 18-я линия В.О. дом 45, Центр красоты и медицинской косметологии ПРИВИЛЕГИЯ - ""Privilege",OK,0,347061.122484944,6647965.16532288
16-я линия 49,64,,,1468425935,274,,,https://vk.com/images/places/place.png,59.940781,30.264813,15486306,15486306,"Санкт-Петербург, Невский проспект, 35",21,1516908043,"Санкт-Петербург, Россия","Санкт-Петербург, 16-я линия Васильевского острова, 49",house,30.264664,59.940844,exact,"Санкт-Петербург, 16-я линия 49",OK,0.000161771443703711,347185.918790792,6647981.18657363
Средний просп. В.О. 64,47,2,1,1280742123,325,,,https://vk.com/images/places/restaraunt.png,59.939451,30.266698,9459,9459,Jager Haus,3,1516397056,"Санкт-Петербург, Россия","Санкт-Петербург, Средний проспект Васильевского острова, 64",house,30.266515,59.939419,exact,"Санкт-Петербург, Средний просп. В.О. 64",OK,0.000185776747738303,347282.734704891,6647818.30595763
16-я линия 41,10,,,1433509611,298,,,https://vk.com/images/places/place.png,59.939655,30.266171,12017742,12017742,РАНХиГС при Президенте,21,1512895279,"Санкт-Петербург, Россия","Санкт-Петербург, 16-я линия Васильевского острова, 41",house,30.265823,59.939825,exact,"Санкт-Петербург, 16-я линия 41",OK,0.000387303498568245,347245.955754427,6647865.09238007
15-я линия 38,74,,,1371459487,426,,,https://vk.com/images/places/place.png,59.940284,30.268267,5774758,5774758,РАНХиГС (СЗАГС),21,1515145288,"Санкт-Петербург, Россия","Санкт-Петербург, 15-я линия Васильевского острова, 38",house,30.267943,59.940285,exact,"Санкт-Петербург, 15-я линия 38",OK,0.000324001543208849,347366.466582681,6647911.40022758
Малый просп. В.О. 48К2,21,2,1,1280742023,231,,,https://vk.com/images/places/restaraunt.png,59.943106,30.262463,1612,1612,Розарио,3,1445100805,"Санкт-Петербург, Россия","Санкт-Петербург, Малый проспект Васильевского острова, 48к2",house,30.26187,59.94321,exact,"Санкт-Петербург, Малый просп. В.О. 48К2",OK,0.000602050662317404,347040.787447732,6648250.98579011
15-я линия 50,11,,,1450601066,320,,,https://vk.com/images/places/place.png,59.941989,30.266376,13665047,13665047,Vasilevsky Island 15 линия,21,1513537844,"Санкт-Петербург, Россия","Санкт-Петербург, 15-я линия Васильевского острова, 50",house,30.266083,59.941831,exact,"Санкт-Петербург, 15-я линия 50",OK,0.000332885866322038,347269.703966629,6648087.76715046
14-я линия 63,17,,,1387797968,341,,,https://vk.com/images/places/place.png,59.942642,30.266254,7261398,7261398,14 линия д 47 ДГБ Марии Магдолины,21,1510846300,"Санкт-Петербург, Россия","Санкт-Петербург, 14-я линия Васильевского острова, 63",house,30.266003,59.942728,exact,"Санкт-Петербург, 14-я линия 63",OK,0.000265324329827948,347269.362985437,6648187.79109193
"16-я линия В.О., 83, Nautilus.space",120,2,1,1459847682,228,112794117,https://pp.userapi.com/c626723/v626723008/302da/NJDQ9AhBX4Q.jpg,https://vk.com/images/places/place.png,59.945089,30.260208,14005693,14005693,Nautilus cобытийное пространство на Васильевском,21,1516904232,"Санкт-Петербург, Россия","Санкт-Петербург, 16-я линия Васильевского острова, 83",house,30.260155,59.945116,exact,"Санкт-Петербург, 16-я линия В.О., 83, Nautilus.space",OK,5.94810894342234e-05,346953.806617415,6648467.09544145
Малый ВО проспект 40,45,,,1442471160,297,,,https://vk.com/images/places/place.png,59.944323,30.265569,12902989,12902989,Санкт-Петербург Василевский остров,21,1516548919,"Санкт-Петербург, Россия","Санкт-Петербург, Малый проспект Васильевского острова, 38-40",house,30.265553,59.944247,exact,"Санкт-Петербург, Малый ВО проспект 40",OK,7.76659513547531e-05,347251.223118337,6648357.89991256
"15-я линия, дом 76",11,2,1,1351774749,248,44511632,https://pp.userapi.com/c317819/v317819964/537e/2FVkszpclDQ.jpg,https://vk.com/images/places/place.png,59.945282,30.261362,3932701,3932701,Ristorante LA CARBONARA,21,1451166090,"Санкт-Петербург, Россия","Санкт-Петербург, 15-я линия Васильевского острова, 76",house,30.261816,59.945558,exact,"Санкт-Петербург, 15-я линия, дом 76",OK,0.000531311584667216,347048.590450732,6648512.45098802
13-я линия 70,229,,,1423164998,238,,,https://vk.com/images/places/place.png,59.94602,30.264547,10913233,10913233,Территория искусств АРТМУЗА,21,1516895894,"Санкт-Петербург, Россия","Санкт-Петербург, 13-я линия Васильевского острова, 70",house,30.264745,59.945878,exact,"Санкт-Петербург, 13-я линия 70",OK,0.000243655494498866,347213.611436783,6648541.30143414
"13-я линия ВО,  70-72",79,,,1486927053,247,,,https://vk.com/images/places/place.png,59.945604,30.265097,17409246,17409246,Артмуза,21,1515566587,"Санкт-Петербург, Россия","Санкт-Петербург, 13-я линия Васильевского острова, 70",house,30.264745,59.945878,number,"Санкт-Петербург, 13-я линия ВО,  70-72",not exact precison,0.000446071743106668,347213.611436783,6648541.30143414
"13-я линия В.О. дом 70, 4 этаж, Легкие люди",12,2,1,1479019082,240,11479656,https://pp.userapi.com/c637618/v637618554/1c9e6/4WjFkjU9CAE.jpg,https://vk.com/images/places/place.png,59.945779,30.264817,4245437,4245437,"Школа актерского мастерства ""Легкие люди""",21,1516557949,"Санкт-Петербург, Россия","Санкт-Петербург, 13-я линия Васильевского острова, 70",house,30.264745,59.945878,number,"Санкт-Петербург, 13-я линия В.О. дом 70, 4 этаж, Легкие люди",not exact precison,0.00012241323457725,347213.611436783,6648541.30143414
"В.О. 13 линия, дом 72",12,,,1384519968,261,,,https://vk.com/images/places/place.png,59.9465,30.264353,6947896,6947896,фотостудия [13 линия],21,1508617136,"Санкт-Петербург, Россия","Санкт-Петербург, 13-я линия Васильевского острова, 72",house,30.264125,59.946369,exact,"Санкт-Петербург, В.О. 13 линия, дом 72",OK,0.000262954368669573,347181.252903381,6648597.3831997
Морской проспект 24,10,,,1419247312,242,,,https://vk.com/images/places/place.png,59.970327,30.264651,10491775,10491775,Crazy zebra,21,1469316997,"Санкт-Петербург, Россия","Санкт-Петербург, Морской проспект, 24",house,30.264098,59.970357,exact,"Санкт-Петербург, Морской проспект 24",OK,0.000553813145386441,347290.193979997,6651267.39836207
Мартынова набережная 4–12,63,,,1437299511,207,,,https://vk.com/images/places/place.png,59.974397,30.263328,12378532,12378532,"Крестовский остров,набережная Мартынова",21,1515791903,"Санкт-Петербург, Россия","Санкт-Петербург, набережная Мартынова, 4",house,30.263389,59.973843,number,"Санкт-Петербург, Мартынова набережная 4–12",not exact precison,0.000557348185608436,347266.691866695,6651657.04039164
Мартынова набережная 4,16,,,1379703417,229,,,https://vk.com/images/places/place.png,59.974507,30.263686,6489544,6489544,Мартынова набережная 4,21,1506867536,"Санкт-Петербург, Россия","Санкт-Петербург, набережная Мартынова, 4",house,30.263389,59.973843,exact,"Санкт-Петербург, Мартынова набережная 4",OK,0.000727396040682413,347266.691866695,6651657.04039164
